blk,lt,nbrhd,address,vacant_in_feb,vacant_in_oct,chg,stayed_vacant,no_longer_vacant,became_vacant,lat,lon,Zip5
0083,056,midtown-edmonds,1919 W LAFAYETTE AVE,1,1,0,1,0,0,39.29851537,-76.64808532,21217
0083,058,midtown-edmonds,1915 W LAFAYETTE AVE,1,1,0,1,0,0,39.29851873,-76.64798679,21217
0083,059,midtown-edmonds,1913 W LAFAYETTE AVE,1,1,0,1,0,0,39.29852046,-76.64793736,NA
0083,068,midtown-edmonds,820 N MONROE ST,1,1,0,1,0,0,39.29829135,-76.64775519,21217
0083,071,midtown-edmonds,814 N MONROE ST,0,1,1,0,0,1,NA,NA,21217
0083,072,midtown-edmonds,812 N MONROE ST,1,1,0,1,0,0,39.29813755,-76.64774702,21217
0083,080,midtown-edmonds,803 APPLETON ST,0,1,1,0,0,1,NA,NA,21217
0083,082,midtown-edmonds,807 APPLETON ST,1,1,0,1,0,0,39.29800799,-76.64808776,21217
0083,085,midtown-edmonds,813 APPLETON ST,1,1,0,1,0,0,39.29812182,-76.6480939,21217
0083,086,midtown-edmonds,815 APPLETON ST,1,1,0,1,0,0,39.29816065,-76.64809603,21217
0083,087,midtown-edmonds,817 APPLETON ST,1,1,0,1,0,0,39.29820003,-76.64809817,21217
0083,094,midtown-edmonds,820 APPLETON ST,1,1,0,1,0,0,39.2982587,-76.64860328,21217
0083,098,midtown-edmonds,812 APPLETON ST,1,1,0,1,0,0,39.29810502,-76.64859469,21217
0083,102,midtown-edmonds,804 APPLETON ST,1,1,0,1,0,0,39.29795197,-76.64858611,21217
0084,008,harlem park,814 N FULTON AVE,1,1,0,1,0,0,39.29803571,-76.64606382,21217
0084,009,harlem park,816 N FULTON AVE,1,1,0,1,0,0,39.29807961,-76.64606578,21217
0084,010,harlem park,818 N FULTON AVE,1,1,0,1,0,0,39.29812324,-76.64606764,21217
0084,012,harlem park,822 N FULTON AVE,1,1,0,1,0,0,39.29821585,-76.64607141,21217
0084,023,harlem park,1805 W LAFAYETTE AVE,1,1,0,1,0,0,39.29857115,-76.64654354,21217
0084,044,harlem park,811 N MONROE ST,1,1,0,1,0,0,39.29811624,-76.6472245,21217
0084,049,harlem park,801 N MONROE ST,1,1,0,1,0,0,39.29792242,-76.64721398,21217
0084,050,harlem park,1838 W LANVALE ST,1,1,0,1,0,0,39.29776153,-76.64728563,21217
0084,056,harlem park,1828 W LANVALE ST,1,1,0,1,0,0,39.29777158,-76.64701034,21217
0084,058,harlem park,1824 W LANVALE ST,1,1,0,1,0,0,39.29777501,-76.64691211,21217
0084,062,harlem park,1816 W LANVALE ST,1,1,0,1,0,0,39.29778784,-76.64654698,21217
0084,063,harlem park,1814 W LANVALE ST,1,1,0,1,0,0,39.29778961,-76.64649691,21217
0084,064,harlem park,1812 W LANVALE ST,1,1,0,1,0,0,39.29779137,-76.64644699,21217
0084,070,harlem park,809 MCKEAN AVE,1,1,0,1,0,0,39.29810383,-76.6465107,21217
0084,071,harlem park,811 MCKEAN AVE,1,1,0,1,0,0,39.29814262,-76.64651222,21217
0084,072,harlem park,813 MCKEAN AVE,1,1,0,1,0,0,39.29818064,-76.64651372,21217
0084,074,harlem park,817 MCKEAN AVE,1,1,0,1,0,0,39.29825739,-76.64651673,21217
0084,076,harlem park,821 MCKEAN AVE,1,1,0,1,0,0,39.29833507,-76.64651981,21217
0084,077,harlem park,823 MCKEAN AVE,1,1,0,1,0,0,39.29837247,-76.64652124,21217
0084,079,harlem park,824 MCKEAN AVE,1,1,0,1,0,0,39.29839525,-76.6469461,21217
0084,080,harlem park,822 MCKEAN AVE,1,1,0,1,0,0,39.29835715,-76.64694394,21217
0084,083,harlem park,816 MCKEAN AVE,1,1,0,1,0,0,39.29824194,-76.64693745,21217
0084,084,harlem park,814 MCKEAN AVE,1,1,0,1,0,0,39.29820359,-76.64693531,21217
0084,085,harlem park,812 MCKEAN AVE,1,1,0,1,0,0,39.29816547,-76.64693318,21217
0084,086,harlem park,810 MCKEAN AVE,1,1,0,1,0,0,39.29812701,-76.64693097,21217
0085,003,harlem park,805 N FULTON AVE,1,1,0,1,0,0,39.29783536,-76.64540164,21217
0085,006,harlem park,811 N FULTON AVE,1,1,0,1,0,0,39.29796861,-76.64540949,21217
0085,007,harlem park,813 N FULTON AVE,1,1,0,1,0,0,39.29801199,-76.64541197,21217
0085,022,harlem park,1721 W LAFAYETTE AVE,1,1,0,1,0,0,39.29859506,-76.64510141,21217
0085,023,harlem park,1719 W LAFAYETTE AVE,1,1,0,1,0,0,39.29859796,-76.64504528,21217
0085,024,harlem park,1717 W LAFAYETTE AVE,1,1,0,1,0,0,39.29859993,-76.64498785,21217
0087,001,harlem park,1500 W LANVALE ST,1,1,0,1,0,0,39.29796472,-76.64162072,21217
0087,002,harlem park,1502 W LANVALE ST,1,1,0,1,0,0,39.2979629,-76.6416794,21217
0087,003,harlem park,1504 W LANVALE ST,1,1,0,1,0,0,39.29796104,-76.64173451,21217
0087,005,harlem park,1508 W LANVALE ST,1,1,0,1,0,0,39.29795733,-76.64184482,21217
0087,008,harlem park,1514 W LANVALE ST,1,1,0,1,0,0,39.2979517,-76.64201215,21217
0087,009,harlem park,1516 W LANVALE ST,1,1,0,1,0,0,39.29794986,-76.64206666,21217
0087,012,harlem park,1522 W LANVALE ST,1,1,0,1,0,0,39.29795113,-76.64230652,21217
0087,013,harlem park,1524 W LANVALE ST,1,1,0,1,0,0,39.29794927,-76.64236176,21217
0087,014,harlem park,1526 W LANVALE ST,1,1,0,1,0,0,39.29794737,-76.64241767,21217
0087,016,harlem park,1530 W LANVALE ST,1,1,0,1,0,0,39.29794375,-76.64252555,21217
0087,018,harlem park,1534 W LANVALE ST,1,1,0,1,0,0,39.29793997,-76.64263779,21217
0087,021,harlem park,803 N GILMOR ST,1,1,0,1,0,0,39.29811442,-76.64260879,21217
0087,022,harlem park,805 N GILMOR ST,1,1,0,1,0,0,39.29815974,-76.64261134,21217
0087,023,harlem park,807 N GILMOR ST,1,1,0,1,0,0,39.29820716,-76.64261404,21217
0087,024,harlem park,809 N GILMOR ST,1,1,0,1,0,0,39.29825361,-76.6426167,21217
0087,025,harlem park,811 N GILMOR ST,0,1,1,0,0,1,NA,NA,21217
0087,026,harlem park,813 N GILMOR ST,1,1,0,1,0,0,39.29834333,-76.64262177,21217
0087,027,harlem park,815 N GILMOR ST,1,1,0,1,0,0,39.29838812,-76.64262434,21217
0087,028,harlem park,817 N GILMOR ST,1,1,0,1,0,0,39.29843283,-76.64262688,21217
0087,029,harlem park,819 N GILMOR ST,1,1,0,1,0,0,39.29847803,-76.64262943,21217
0087,030,harlem park,821 N GILMOR ST,1,1,0,1,0,0,39.29852297,-76.64263196,21217
0087,031,harlem park,823 N GILMOR ST,1,1,0,1,0,0,39.29856741,-76.64263452,21217
0087,032,harlem park,825 N GILMOR ST,1,1,0,1,0,0,39.298613,-76.6426371,21217
0087,033,harlem park,827 N GILMOR ST,1,1,0,1,0,0,39.29865839,-76.6426397,21217
0087,035,harlem park,831 N GILMOR ST,1,1,0,1,0,0,39.29874702,-76.64264473,21217
0087,036,harlem park,833 N GILMOR ST,1,1,0,1,0,0,39.29879228,-76.6426472,21217
0087,046,harlem park,834 N STRICKER ST,1,1,0,1,0,0,39.29876407,-76.64171949,21217
0087,047,harlem park,832 N STRICKER ST,1,1,0,1,0,0,39.29873,-76.64171749,21217
0087,051,harlem park,824 N STRICKER ST,1,1,0,1,0,0,39.29859885,-76.64170988,21217
0087,052,harlem park,822 N STRICKER ST,1,1,0,1,0,0,39.29856599,-76.64170798,21217
0087,053,harlem park,820 N STRICKER ST,1,1,0,1,0,0,39.29853416,-76.64170612,21217
0087,054,harlem park,818 N STRICKER ST,1,1,0,1,0,0,39.29850062,-76.64170417,21217
0087,057,harlem park,812 N STRICKER ST,1,1,0,1,0,0,39.29834197,-76.64178872,21217
0089,003,harlem park,1306 W LANVALE ST,1,1,0,1,0,0,39.29806232,-76.6392551,21217
0089,005,harlem park,1310 W LANVALE ST,1,1,0,1,0,0,39.29805647,-76.63942849,21217
0089,012,harlem park,1324 W LANVALE ST,1,1,0,1,0,0,39.29804381,-76.63980821,21217
0089,015,harlem park,805 N CALHOUN ST,1,0,-1,0,1,0,39.29822352,-76.63980611,NA
0089,021,harlem park,817 N CALHOUN ST,1,1,0,1,0,0,39.29845515,-76.63981914,21217
0089,026,harlem park,1341 W LAFAYETTE AVE,1,1,0,1,0,0,39.29881781,-76.63997059,21217
0089,027,harlem park,1339 W LAFAYETTE AVE,0,1,1,0,0,1,NA,NA,21217
0089,028,harlem park,1337 W LAFAYETTE AVE,1,1,0,1,0,0,39.29879281,-76.63985784,21217
0089,032,harlem park,1329 W LAFAYETTE AVE,1,1,0,1,0,0,39.29880032,-76.63964269,21217
0089,033,harlem park,1327 W LAFAYETTE AVE,1,1,0,1,0,0,39.29880208,-76.63958922,21217
0089,034,harlem park,1325 W LAFAYETTE AVE,1,1,0,1,0,0,39.2988039,-76.63953644,21217
0089,036,harlem park,1321 W LAFAYETTE AVE,1,1,0,1,0,0,39.29880754,-76.63942974,21217
0089,037,harlem park,1319 W LAFAYETTE AVE,1,1,0,1,0,0,39.29880945,-76.63937629,21217
0089,038,harlem park,1317 W LAFAYETTE AVE,1,1,0,1,0,0,39.29881129,-76.6393222,21217
0089,044,harlem park,838 N CAREY ST,1,1,0,1,0,0,39.29879701,-76.63898343,21217
0089,045,harlem park,836 N CAREY ST,1,1,0,1,0,0,39.29875584,-76.63897947,21217
0089,050,harlem park,826 N CAREY ST,1,1,0,1,0,0,39.29851667,-76.63900969,21217
0089,051,harlem park,824 N CAREY ST,1,1,0,1,0,0,39.29847442,-76.63900912,21217
0089,056,harlem park,814 N CAREY ST,1,1,0,1,0,0,39.29826341,-76.6389341,21217
0089,057,harlem park,812 N CAREY ST,1,1,0,1,0,0,39.29822044,-76.63893213,21217
0089,058,harlem park,810 N CAREY ST,1,1,0,1,0,0,39.29817707,-76.63892961,21217
0089,059,harlem park,808 N CAREY ST,1,1,0,1,0,0,39.29813352,-76.63892739,21217
0089,060,harlem park,806 N CAREY ST,1,1,0,1,0,0,39.29809112,-76.638925,21217
0090,007,harlem park,818 N CARROLLTON AVE,1,1,0,1,0,0,39.2985719,-76.63767971,21217
0090,008,harlem park,822 N CARROLLTON AVE,1,1,0,1,0,0,39.29868573,-76.63768457,21217
0090,009,harlem park,824 N CARROLLTON AVE,1,1,0,1,0,0,39.29880305,-76.63763802,21217
0090,010,harlem park,826 N CARROLLTON AVE,1,1,0,1,0,0,39.29888625,-76.63764112,21217
0090,018,harlem park,1229 W LAFAYETTE AVE,1,1,0,1,0,0,39.29884877,-76.63838496,21217
0090,021,harlem park,1235 W LAFAYETTE AVE,0,1,1,0,0,1,NA,NA,21217
0090,035,harlem park,1232 W LANVALE ST,1,1,0,1,0,0,39.29809601,-76.63834383,21217
0090,036,harlem park,1230 W LANVALE ST,1,1,0,1,0,0,39.29809749,-76.638290370000007,21217
0090,037,harlem park,1228 W LANVALE ST,1,1,0,1,0,0,39.29809974,-76.63823495,21217
0090,038,harlem park,1226 W LANVALE ST,1,1,0,1,0,0,39.29810154,-76.63817807,21217
0090,042,harlem park,1218 W LANVALE ST,1,1,0,1,0,0,39.29805285,-76.63789094,21217
0092,006,harlem park,818 N FREMONT AVE,1,1,0,1,0,0,39.29870389,-76.63454397,21217
0092,007,harlem park,820 N FREMONT AVE,1,1,0,1,0,0,39.29874611,-76.63455354,21217
0092,008,harlem park,822 N FREMONT AVE,1,1,0,1,0,0,39.29878721,-76.63456609,21217
0092,013,harlem park,1005 W LAFAYETTE AVE,1,1,0,1,0,0,39.29889431,-76.63480229,21217
0092,014,harlem park,1007 W LAFAYETTE AVE,0,1,1,0,0,1,NA,NA,21217
0092,015,harlem park,1009 W LAFAYETTE AVE,1,1,0,1,0,0,39.29889046,-76.63491791,21217
0092,016,harlem park,1011 W LAFAYETTE AVE,1,1,0,1,0,0,39.29888882,-76.63497557,21217
0092,017,harlem park,1013 W LAFAYETTE AVE,1,1,0,1,0,0,39.2988875,-76.63504377,21217
0092,028,harlem park,801 N ARLINGTON AVE,1,1,0,1,0,0,39.29814588,-76.63545165,21217
0092,029,harlem park,1024 W LANVALE ST,1,1,0,1,0,0,39.29821906,-76.63497881,21217
0092,030,harlem park,1022 W LANVALE ST,1,1,0,1,0,0,39.29822262,-76.63488085,21217
0092,034,harlem park,1014 W LANVALE ST,1,1,0,1,0,0,39.29823178,-76.63462421,21217
0092,035,harlem park,1012 W LANVALE ST,1,1,0,1,0,0,39.29823383,-76.63456112,21217
0092,036,harlem park,1010 W LANVALE ST,1,1,0,1,0,0,39.29823634,-76.63449651,21217
0092,038,harlem park,1006 W LANVALE ST,1,1,0,1,0,0,39.29824084,-76.63437039,21217
0092,040,harlem park,1002 W LANVALE ST,1,1,0,1,0,0,39.29822316,-76.63419356,21217
0094,001,midtown-edmonds,718 N PAYSON ST,1,1,0,1,0,0,39.29714093,-76.64939567,21217
0094,002,midtown-edmonds,716 N PAYSON ST,1,1,0,1,0,0,39.29710278,-76.64939504,21217
0094,003,midtown-edmonds,714 N PAYSON ST,0,1,1,0,0,1,NA,NA,21217
0094,010,midtown-edmonds,700 N PAYSON ST,1,1,0,1,0,0,39.29665876,-76.64938586,21217
0094,011,midtown-edmonds,2000 HARLEM AVE,1,1,0,1,0,0,39.29650507,-76.64926755,21217
0094,012,midtown-edmonds,2002 HARLEM AVE,1,1,0,1,0,0,39.2965035,-76.64931566,21217
0094,013,midtown-edmonds,2004 HARLEM AVE,1,1,0,1,0,0,39.29650193,-76.64936389,21217
0094,020,midtown-edmonds,2018 HARLEM AVE,1,1,0,1,0,0,39.29649098,-76.64970582,21217
0094,027,midtown-edmonds,2032 HARLEM AVE,1,1,0,1,0,0,39.29648007,-76.65004539,21217
0094,028,midtown-edmonds,2034 HARLEM AVE,1,1,0,1,0,0,39.29647849,-76.65009386,21217
0094,029,midtown-edmonds,2036 HARLEM AVE,1,1,0,1,0,0,39.29647698,-76.65014121,21217
0094,032,midtown-edmonds,2042 HARLEM AVE,1,1,0,1,0,0,39.29647228,-76.65028603,21217
0094,034,midtown-edmonds,2046 HARLEM AVE,1,1,0,1,0,0,39.2964692,-76.65038226,21217
0094,035,midtown-edmonds,2033 RAYNER AVE,1,1,0,1,0,0,39.29669826,-76.65039282,21217
0094,036,midtown-edmonds,2031 RAYNER AVE,1,1,0,1,0,0,39.29669992,-76.65034055,21217
0094,037,midtown-edmonds,2029 RAYNER AVE,1,1,0,1,0,0,39.29670165,-76.65028763,21217
0094,038,midtown-edmonds,2027 RAYNER AVE,1,1,0,1,0,0,39.29670337,-76.65023411,21217
0094,039,midtown-edmonds,2025 RAYNER AVE,1,1,0,1,0,0,39.29670504,-76.65018151,21217
0094,040,midtown-edmonds,2023 RAYNER AVE,1,1,0,1,0,0,39.29670674,-76.65012875,21217
0094,045,midtown-edmonds,2013 RAYNER AVE,1,1,0,1,0,0,39.29671521,-76.64986465,21217
0094,046,midtown-edmonds,2011 RAYNER AVE,1,1,0,1,0,0,39.2967168,-76.64981523,21217
0094,047,midtown-edmonds,2009 RAYNER AVE,1,1,0,1,0,0,39.29671832,-76.64976918,21217
0094,048,midtown-edmonds,2007 RAYNER AVE,1,1,0,1,0,0,39.29671976,-76.64972354,21217
0094,049,midtown-edmonds,2005 RAYNER AVE,1,1,0,1,0,0,39.29672124,-76.64967703,21217
0094,052,midtown-edmonds,2000 RAYNER AVE,1,1,0,1,0,0,39.2970531,-76.64957323,21217
0094,053,midtown-edmonds,2002 RAYNER AVE,1,1,0,1,0,0,39.29705124,-76.6496213,21217
0094,054,midtown-edmonds,2004 RAYNER AVE,1,1,0,1,0,0,39.29704948,-76.64966782,21217
0094,058,midtown-edmonds,2012 RAYNER AVE,1,1,0,1,0,0,39.29704223,-76.64985443,21217
0094,059,midtown-edmonds,2014 RAYNER AVE,1,1,0,1,0,0,39.29704039,-76.64990152,21217
0094,063,midtown-edmonds,2022 RAYNER AVE,1,1,0,1,0,0,39.29703306,-76.6500904,21217
0094,075,midtown-edmonds,2035 W LANVALE ST,1,1,0,1,0,0,39.29726565,-76.65016798,21217
0094,077,midtown-edmonds,2031 W LANVALE ST,1,1,0,1,0,0,39.29726904,-76.65006798,21217
0094,079,midtown-edmonds,2027 W LANVALE ST,1,1,0,1,0,0,39.29727244,-76.64996739,21217
0094,080,midtown-edmonds,2025 W LANVALE ST,1,1,0,1,0,0,39.2972741,-76.6499192,21217
0094,084,midtown-edmonds,2017 W LANVALE ST,1,1,0,1,0,0,39.29728095,-76.64971699,21217
0094,085,midtown-edmonds,2015 W LANVALE ST,1,1,0,1,0,0,39.29728267,-76.64966711,21217
0094,086,midtown-edmonds,2013 W LANVALE ST,1,1,0,1,0,0,39.29728436,-76.64961742,21217
0094,087,midtown-edmonds,2011 W LANVALE ST,1,1,0,1,0,0,39.29728608,-76.64956688,21217
0094,088,midtown-edmonds,2009 W LANVALE ST,1,1,0,1,0,0,39.2972878,-76.64951638,21217
0094,089,midtown-edmonds,2007 W LANVALE ST,1,1,0,1,0,0,39.29728949,-76.6494664,21217
0094,090,midtown-edmonds,2005 W LANVALE ST,1,1,0,1,0,0,39.2972912,-76.64941599,21217
0094,091,midtown-edmonds,2003 W LANVALE ST,1,0,-1,0,1,0,39.29729294,-76.64936523,NA
0095,001,midtown-edmonds,700 N MONROE ST,1,1,0,1,0,0,39.29673246,-76.64764972,21217
0095,002,midtown-edmonds,702 N MONROE ST,1,1,0,1,0,0,39.29677239,-76.64765186,21217
0095,003,midtown-edmonds,704 N MONROE ST,1,1,0,1,0,0,39.29681145,-76.64765366,21217
0095,007,midtown-edmonds,712 N MONROE ST,1,1,0,1,0,0,39.29696826,-76.6476612,21217
0095,010,midtown-edmonds,718 N MONROE ST,1,1,0,1,0,0,39.29708737,-76.64766687,21217
0095,017,midtown-edmonds,732 N MONROE ST,1,1,0,1,0,0,39.29735908,-76.64767988,21217
0095,020,midtown-edmonds,1901 W LANVALE ST,1,1,0,1,0,0,39.29735564,-76.64787512,21217
0095,023,midtown-edmonds,1907 W LANVALE ST,0,1,1,0,0,1,NA,NA,21217
0095,030,midtown-edmonds,1921 W LANVALE ST,1,1,0,1,0,0,39.29731881,-76.64859385,21217
0095,035,midtown-edmonds,1931 W LANVALE ST,1,1,0,1,0,0,39.29730933,-76.64886431,21217
0095,037,midtown-edmonds,1935 W LANVALE ST,1,1,0,1,0,0,39.29730554,-76.64897179,21217
0095,039,midtown-edmonds,723 N PAYSON ST,1,1,0,1,0,0,39.29714592,-76.64889161,21217
0095,041,midtown-edmonds,719 N PAYSON ST,1,1,0,1,0,0,39.29706292,-76.64888728,21217
0095,047,midtown-edmonds,707 N PAYSON ST,1,1,0,1,0,0,39.29681505,-76.64887434,21217
0095,048,midtown-edmonds,705 N PAYSON ST,0,1,1,0,0,1,NA,NA,21217
0095,055,midtown-edmonds,1940 HARLEM AVE,1,1,0,1,0,0,39.29653238,-76.6487689,21217
0095,056,midtown-edmonds,1938 HARLEM AVE,1,1,0,1,0,0,39.29653431,-76.6487143,21217
0095,057,midtown-edmonds,1936 HARLEM AVE,1,1,0,1,0,0,39.29653623,-76.64866003,21217
0095,060,midtown-edmonds,1930 HARLEM AVE,1,1,0,1,0,0,39.29654195,-76.64849878,21217
0095,061,midtown-edmonds,1928 HARLEM AVE,1,1,0,1,0,0,39.29654386,-76.64844439,21217
0095,062,midtown-edmonds,1926 HARLEM AVE,1,1,0,1,0,0,39.29654584,-76.64839009,21217
0095,063,midtown-edmonds,1924 HARLEM AVE,1,1,0,1,0,0,39.29655946,-76.64812975,21217
0095,064,midtown-edmonds,1922 HARLEM AVE,1,1,0,1,0,0,39.29656105,-76.64807881,21217
0095,067,midtown-edmonds,1916 HARLEM AVE,1,1,0,1,0,0,39.29656576,-76.64792922,21217
0095,068,midtown-edmonds,1914 HARLEM AVE,1,1,0,1,0,0,39.2965673,-76.64787927,21217
0095,074,midtown-edmonds,1902 HARLEM AVE,1,1,0,1,0,0,39.29657658,-76.64758294,21217
0095,075,midtown-edmonds,1900 HARLEM AVE,1,1,0,1,0,0,39.29657819,-76.64753238,21217
0095,077,midtown-edmonds,703 APPLETON ST,1,1,0,1,0,0,39.29675867,-76.64804189,21217
0095,078,midtown-edmonds,705 APPLETON ST,1,1,0,1,0,0,39.29679697,-76.64804372,21217
0095,079,midtown-edmonds,707 APPLETON ST,1,1,0,1,0,0,39.29683567,-76.64804559,21217
0095,082,midtown-edmonds,713 APPLETON ST,1,1,0,1,0,0,39.29695197,-76.64805116,21217
0095,083,midtown-edmonds,715 APPLETON ST,1,1,0,1,0,0,39.29699087,-76.64805301,21217
0095,084,midtown-edmonds,717 APPLETON ST,1,1,0,1,0,0,39.29702903,-76.64805482,21217
0095,086,midtown-edmonds,721 APPLETON ST,1,1,0,1,0,0,39.29710521,-76.64805846,21217
0095,087,midtown-edmonds,723 APPLETON ST,1,1,0,1,0,0,39.2971439,-76.6480603,21217
0095,088,midtown-edmonds,725 APPLETON ST,1,1,0,1,0,0,39.29718228,-76.64806215,21217
0095,089,midtown-edmonds,727 APPLETON ST,1,1,0,1,0,0,39.29722058,-76.648064,21217
0095,090,midtown-edmonds,722 APPLETON ST,1,1,0,1,0,0,39.29715986,-76.64854556,21217
0095,091,midtown-edmonds,720 APPLETON ST,1,1,0,1,0,0,39.29711783,-76.64854319,21217
0095,092,midtown-edmonds,718 APPLETON ST,1,1,0,1,0,0,39.29707736,-76.64854092,21217
0095,095,midtown-edmonds,712 APPLETON ST,1,1,0,1,0,0,39.2969521,-76.64853393,21217
0095,096,midtown-edmonds,710 APPLETON ST,1,1,0,1,0,0,39.29691091,-76.64853159,21217
0095,099,midtown-edmonds,704 APPLETON ST,1,1,0,1,0,0,39.29678659,-76.64852466,21217
0095,100,midtown-edmonds,702 APPLETON ST,1,1,0,1,0,0,39.29674471,-76.64852231,21217
0096,002,harlem park,702 N FULTON AVE,1,1,0,1,0,0,39.29660115,-76.64598875,21217
0096,003,harlem park,704 N FULTON AVE,1,1,0,1,0,0,39.29664053,-76.64598877,21217
0096,004,harlem park,706 N FULTON AVE,1,1,0,1,0,0,39.29667978,-76.64599022,21217
0096,007,harlem park,712 N FULTON AVE,1,1,0,1,0,0,39.29679843,-76.64599537,21217
0096,009,harlem park,716 N FULTON AVE,1,1,0,1,0,0,39.29687843,-76.64599873,21217
0096,010,harlem park,718 N FULTON AVE,1,1,0,1,0,0,39.29692107,-76.64600055,21217
0096,011,harlem park,720 N FULTON AVE,1,1,0,1,0,0,39.29696152,-76.64600225,21217
0096,015,harlem park,728 N FULTON AVE,1,1,0,1,0,0,39.29712474,-76.64601185,21217
0096,018,harlem park,734 N FULTON AVE,1,1,0,1,0,0,39.2972516,-76.64599364,21217
0096,019,harlem park,736 N FULTON AVE,1,1,0,1,0,0,39.29729245,-76.64599552,21217
0096,023,harlem park,744 N FULTON AVE,1,1,0,1,0,0,39.2974559,-76.64600316,21217
0096,029,harlem park,1809 W LANVALE ST,1,1,0,1,0,0,39.29738743,-76.64652672,21217
0096,030,harlem park,1811 W LANVALE ST,1,1,0,1,0,0,39.29738578,-76.64657775,21217
0096,031,harlem park,1813 W LANVALE ST,1,1,0,1,0,0,39.29738413,-76.64662852,21217
0096,032,harlem park,1815 W LANVALE ST,1,1,0,1,0,0,39.29738249,-76.64667898,21217
0096,033,harlem park,1817 W LANVALE ST,1,1,0,1,0,0,39.29738074,-76.64673219,21217
0096,034,harlem park,1819 W LANVALE ST,1,1,0,1,0,0,39.29737911,-76.64678245,21217
0096,037,harlem park,1825 W LANVALE ST,1,1,0,1,0,0,39.29737421,-76.64693183,21217
0096,041,harlem park,1833 W LANVALE ST,1,1,0,1,0,0,39.29736766,-76.64713259,21217
0096,046,harlem park,719 N MONROE ST,1,0,-1,0,1,0,39.29717399,-76.64719007,NA
0096,047,harlem park,717 N MONROE ST,1,0,-1,0,1,0,39.29713829,-76.64718794,NA
0096,051,harlem park,709 N MONROE ST,1,1,0,1,0,0,39.29685605,-76.64715415,21217
0096,052,harlem park,707 N MONROE ST,1,1,0,1,0,0,39.29682003,-76.64715186,21217
0096,053,harlem park,705 N MONROE ST,1,1,0,1,0,0,39.29678507,-76.64714963,21217
0096,061,harlem park,1826 HARLEM AVE,1,1,0,1,0,0,39.29660117,-76.64695001,21217
0096,064,harlem park,1820 HARLEM AVE,1,1,0,1,0,0,39.2966058,-76.64680221,21217
0096,065,harlem park,1818 HARLEM AVE,0,1,1,0,0,1,NA,NA,21217
0096,066,harlem park,1816 HARLEM AVE,1,1,0,1,0,0,39.29660883,-76.64670525,21217
0096,069,harlem park,1810 HARLEM AVE,1,1,0,1,0,0,39.29661346,-76.64655703,21217
0096,070,harlem park,1808 HARLEM AVE,0,1,1,0,0,1,NA,NA,21217
0096,072,harlem park,1804 HARLEM AVE,1,1,0,1,0,0,39.296618,-76.64641149,21217
0096,077,harlem park,1811 RAYNER AVE,1,1,0,1,0,0,39.29684111,-76.64655397,21217
0096,078,harlem park,1813 RAYNER AVE,1,1,0,1,0,0,39.29683955,-76.64660401,21217
0096,079,harlem park,1815 RAYNER AVE,1,1,0,1,0,0,39.29683799,-76.6466542,21217
0096,080,harlem park,1817 RAYNER AVE,1,1,0,1,0,0,39.29683645,-76.64670316,21217
0096,081,harlem park,1819 RAYNER AVE,1,1,0,1,0,0,39.29683501,-76.64674999,21217
0096,083,harlem park,1823 RAYNER AVE,1,1,0,1,0,0,39.29683213,-76.64684181,21217
0096,084,harlem park,1825 RAYNER AVE,1,1,0,1,0,0,39.29683071,-76.6468877,21217
0096,085,harlem park,1827 RAYNER AVE,1,1,0,1,0,0,39.29682925,-76.6469342,21217
0096,086,harlem park,1829 RAYNER AVE,1,1,0,1,0,0,39.29682795,-76.64697968,21217
0096,087,harlem park,1826 RAYNER AVE,1,1,0,1,0,0,39.29714341,-76.64704072,21217
0096,091,harlem park,1818 RAYNER AVE,1,1,0,1,0,0,39.29714963,-76.64685091,21217
0096,092,harlem park,1816 RAYNER AVE,1,1,0,1,0,0,39.29715116,-76.64680307,21217
0096,093,harlem park,1814 RAYNER AVE,1,1,0,1,0,0,39.29715272,-76.64675569,21217
0096,094,harlem park,1812 RAYNER AVE,1,1,0,1,0,0,39.29715426,-76.64670885,21217
0096,095,harlem park,1810 RAYNER AVE,1,1,0,1,0,0,39.2971558,-76.64666172,21217
0096,096,harlem park,1808 RAYNER AVE,1,1,0,1,0,0,39.29715736,-76.64661445,21217
0096,097,harlem park,1806 RAYNER AVE,1,1,0,1,0,0,39.29715887,-76.64656721,21217
0096,098,harlem park,1804 RAYNER AVE,1,1,0,1,0,0,39.29716043,-76.6465193,21217
0096,099,harlem park,1802 RAYNER AVE,1,1,0,1,0,0,39.29716203,-76.64647101,21217
0097,027,harlem park,1727 W LANVALE ST,1,1,0,1,0,0,39.29743556,-76.64512506,21217
0097,029,harlem park,745 N FULTON AVE,0,1,1,0,0,1,NA,NA,21217
0097,032,harlem park,739 N FULTON AVE,1,1,0,1,0,0,39.29738495,-76.64536508,21217
0097,035,harlem park,733 N FULTON AVE,1,1,0,1,0,0,39.29725346,-76.64535873,21217
0097,036,harlem park,731 N FULTON AVE,1,1,0,1,0,0,39.29720846,-76.64535528,21217
0097,037,harlem park,729 N FULTON AVE,1,1,0,1,0,0,39.29716525,-76.64535287,21217
0097,038,harlem park,727 N FULTON AVE,1,1,0,1,0,0,39.29712265,-76.6453505,21217
0097,039,harlem park,725 N FULTON AVE,1,1,0,1,0,0,39.29707938,-76.64534811,21217
0097,040,harlem park,723 N FULTON AVE,1,1,0,1,0,0,39.29703503,-76.64534562,21217
